ECID,dut,Speedo,Temp,Vmin,valid,Chip,Model,Pipe,Guess,Error
TSMC-U8C589-25_x3_y4,vrl-cs-bg-106,2205,70,0.86,good,GB100,QuadraticVMin,Only: valid = good,0.8424000619365035,0.017599938063496467
TSMC-U8C589-23_x2_y5,vrl-cs-bg-122,2176,35,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.839097758329862,-0.019097758329862047
TSMC-U8C589-25_x3_y4,vrl-cs-bg-122,2205,35,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.8327112350749362,-0.012711235074936211
TSMC-U8C589-23_x2_y5,vrl-cs-bg-122,2176,0,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.8272519996577561,-0.017251999657756034
TSMC-U8C589-25_x3_y4,vrl-cs-bg-122,2205,0,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.8218997388799631,-0.0018997388799631976
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,105,0.87,good,GB100,QuadraticVMin,Only: valid = good,0.8418864501561356,0.028113549843864383
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,105,0.87,good,GB100,QuadraticVMin,Only: valid = good,0.8269106984798841,0.04308930152011592
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,70,0.85,good,GB100,QuadraticVMin,Only: valid = good,0.8373791188651212,0.012620881134878803
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,70,0.86,good,GB100,QuadraticVMin,Only: valid = good,0.823527970868173,0.03647202913182701
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,35,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.830877889256705,-0.0008778892567050667
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,35,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.8182540503142133,0.011745949685786683
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,0,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.8223827613308883,-0.012382761330888226
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,0,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.8110889368180046,0.008911063181995305
