ECID,dut,Speedo,Temp,Vmin,valid,Chip,Model,Pipe,Guess,Error
TSMC-U8C589-25_x3_y4,vrl-cs-bg-122,2205,35,0.67,good,GB100,QuadraticVMin,Only: valid = good,0.6595098328222759,0.010490167177724108
TSMC-U8C589-23_x2_y5,vrl-cs-bg-122,2176,0,0.67,good,GB100,QuadraticVMin,Only: valid = good,0.6767148631800062,-0.0067148631800061365
TSMC-U8C589-25_x3_y4,vrl-cs-bg-122,2205,0,0.67,good,GB100,QuadraticVMin,Only: valid = good,0.6654734561361586,0.004526543863841437
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,105,0.64,good,GB100,QuadraticVMin,Only: valid = good,0.6481842521816024,-0.008184252181602347
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,105,0.65,good,GB100,QuadraticVMin,Only: valid = good,0.6325819533275006,0.017418046672499465
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,70,0.65,good,GB100,QuadraticVMin,Only: valid = good,0.6539516366628484,-0.003951636662848368
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,70,0.65,good,GB100,QuadraticVMin,Only: valid = good,0.6379294681831258,0.01207053181687423
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,35,0.65,good,GB100,QuadraticVMin,Only: valid = good,0.6598053325026902,-0.009805332502690223
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,35,0.66,good,GB100,QuadraticVMin,Only: valid = good,0.6431765849329407,0.01682341506705931
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,0,0.66,good,GB100,QuadraticVMin,Only: valid = good,0.6657453397011279,-0.005745339701127894
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,0,0.67,good,GB100,QuadraticVMin,Only: valid = good,0.6483233035769436,0.021676696423056474
